frame.number;ip.src;tcp.srcport;mqtt.clientid;mqtt.msgid;label
12340;10.6.56.41;49184;;;0
12341;10.6.56.1;1883;;;0
12342;10.6.56.41;49182;131;245;0
12343;10.6.56.50;44538;;;0
12344;10.6.56.50;44536;;;0
12345;10.6.56.1;1883;;;0
12346;10.6.56.50;44540;231;245;0
12347;10.6.56.41;49182;;;0
12348;10.6.56.1;1883;;;0
12349;10.6.56.50;44540;;;0
12350;10.6.56.50;44534;234;245;0
12351;10.6.56.1;1883;;;0
12352;10.6.56.50;44534;;;0
12353;10.6.56.36;47642;154;245;0
12354;10.6.56.1;1883;;;0
12355;10.6.56.36;47644;152;245;0
12356;10.6.56.36;47642;;;0
12357;10.6.56.1;1883;;;0
12358;10.6.56.36;47640;153;245;0
12359;10.6.56.36;47644;;;0
12360;10.6.56.1;1883;;;0
12361;10.6.56.36;47640;;;0
12362;10.6.56.36;47638;151;245;0
12363;10.6.56.1;1883;;;0
12364;10.6.56.36;47638;;;0
12365;10.6.56.34;40868;251;245;0
12366;10.6.56.34;40870;254;245;0
12367;10.6.56.1;1883;;;0
12368;10.6.56.1;1883;;;0
12369;10.6.56.34;40866;252;245;0
12370;10.6.56.34;40868;;;0
12371;10.6.56.34;40870;;;0
12372;10.6.56.1;1883;;;0
12373;10.6.56.34;40866;;;0
12374;10.6.56.34;40864;253;245;0
12375;10.6.56.1;1883;;;0
12376;10.6.56.34;40864;;;0
12377;10.6.56.36;123;;;0
12378;10.6.56.1;123;;;0
12379;10.6.56.41;123;;;0
12380;10.6.56.1;123;;;0
12381;10.6.56.50;123;;;0
12382;10.6.56.1;123;;;0
12383;10.6.56.41;49184;133;246;0
12384;10.6.56.50;44538;232;246;0
12385;10.6.56.41;49186;132;246;0
12386;10.6.56.50;44534;234;246;0
12387;10.6.56.1;1883;;;0
12388;10.6.56.1;1883;;;0
12389;10.6.56.50;44536;233;246;0
12390;10.6.56.1;1883;;;0
12391;10.6.56.50;44540;231;246;0
12392;10.6.56.1;1883;;;0
12393;10.6.56.41;49184;;;0
12394;10.6.56.41;49188;134;246;0
12395;10.6.56.1;1883;;;0
12396;10.6.56.50;44534;;;0
12397;10.6.56.1;1883;;;0
12398;10.6.56.50;44538;;;0
12399;10.6.56.50;44536;;;0
12400;10.6.56.1;1883;;;0
12401;10.6.56.50;44540;;;0
12402;10.6.56.41;49186;;;0
12403;10.6.56.41;49182;131;246;0
12404;10.6.56.41;49188;;;0
12405;10.6.56.1;1883;;;0
12406;10.6.56.41;49182;;;0
12407;10.6.56.36;47642;154;246;0
12408;10.6.56.1;1883;;;0
12409;10.6.56.36;47642;;;0
12410;10.6.56.36;47644;152;246;0
12411;10.6.56.1;1883;;;0
12412;10.6.56.36;47644;;;0
12413;10.6.56.36;47638;151;246;0
12414;10.6.56.1;1883;;;0
12415;10.6.56.36;47640;153;246;0
12416;10.6.56.36;47638;;;0
12417;10.6.56.1;1883;;;0
12418;10.6.56.36;47640;;;0
12419;10.6.56.34;40866;252;246;0
12420;10.6.56.34;40864;253;246;0
12421;10.6.56.34;40868;251;246;0
12422;10.6.56.1;1883;;;0
12423;10.6.56.1;1883;;;0
12424;10.6.56.34;40870;254;246;0
12425;10.6.56.1;1883;;;0
12426;10.6.56.34;40864;;;0
12427;10.6.56.34;40866;;;0
12428;10.6.56.1;1883;;;0
12429;10.6.56.34;40868;;;0
12430;10.6.56.34;40870;;;0
12431;10.6.56.41;49184;133;247;0
12432;10.6.56.50;44534;234;247;0
12433;10.6.56.50;44538;232;247;0
12434;10.6.56.41;49182;131;247;0
12435;10.6.56.1;1883;;;0
12436;10.6.56.50;44540;231;247;0
12437;10.6.56.1;1883;;;0
12438;10.6.56.1;1883;;;0
12439;10.6.56.41;49184;;;0
12440;10.6.56.1;1883;;;0
12441;10.6.56.41;49188;134;247;0
12442;10.6.56.41;49182;;;0
12443;10.6.56.1;1883;;;0
12444;10.6.56.1;1883;;;0
12445;10.6.56.50;44534;;;0
12446;10.6.56.41;49188;;;0
12447;10.6.56.41;49186;132;247;0
12448;10.6.56.50;44540;;;0
12449;10.6.56.36;47642;154;247;0
12450;10.6.56.50;44538;;;0
12451;10.6.56.50;44536;233;247;0
12452;10.6.56.1;1883;;;0
12453;10.6.56.1;1883;;;0
12454;10.6.56.41;49186;;;0
12455;10.6.56.1;1883;;;0
12456;10.6.56.36;47642;;;0
12457;10.6.56.50;44536;;;0
12458;10.6.56.36;47640;153;247;0
12459;10.6.56.1;1883;;;0
12460;10.6.56.36;47644;152;247;0
12461;10.6.56.1;1883;;;0
12462;10.6.56.36;47640;;;0
12463;10.6.56.36;47638;151;247;0
12464;10.6.56.36;47644;;;0
12465;10.6.56.1;1883;;;0
12466;10.6.56.36;47638;;;0
12467;10.6.56.34;40864;253;247;0
12468;10.6.56.34;40868;251;247;0
12469;10.6.56.34;40866;252;247;0
12470;10.6.56.1;1883;;;0
12471;10.6.56.34;40870;254;247;0
12472;10.6.56.1;1883;;;0
12473;10.6.56.1;1883;;;0
12474;10.6.56.34;40864;;;0
12475;10.6.56.34;40866;;;0
12476;10.6.56.34;40868;;;0
12477;10.6.56.1;1883;;;0
12478;10.6.56.34;40870;;;0
12479;10.6.56.41;49184;133;248;0
12480;10.6.56.50;44538;232;248;0
12481;10.6.56.50;44540;231;248;0
12482;10.6.56.41;49186;132;248;0
12483;10.6.56.1;1883;;;0
12484;10.6.56.41;49188;134;248;0
12485;10.6.56.41;49182;131;248;0
12486;10.6.56.50;44534;234;248;0
12487;10.6.56.1;1883;;;0
12488;10.6.56.1;1883;;;0
12489;10.6.56.1;1883;;;0
12490;10.6.56.1;1883;;;0
12491;10.6.56.1;1883;;;0
12492;10.6.56.41;49184;;;0
12493;10.6.56.1;1883;;;0
12494;10.6.56.50;44538;;;0
12495;10.6.56.50;44536;233;248;0
12496;10.6.56.41;49182;;;0
12497;10.6.56.36;47642;154;248;0
12498;10.6.56.41;49186;;;0
12499;10.6.56.1;1883;;;0
12500;10.6.56.41;49188;;;0
12501;10.6.56.1;1883;;;0
12502;10.6.56.50;44540;;;0
12503;10.6.56.50;44534;;;0
12504;10.6.56.36;47638;151;248;0
12505;10.6.56.36;47642;;;0
12506;10.6.56.50;44536;;;0
12507;10.6.56.1;1883;;;0
12508;10.6.56.36;47640;153;248;0
12509;10.6.56.36;47638;;;0
12510;10.6.56.1;1883;;;0
12511;10.6.56.36;47640;;;0
12512;10.6.56.36;47644;152;248;0
12513;10.6.56.1;1883;;;0
12514;10.6.56.36;47644;;;0
12515;10.6.56.34;40866;252;248;0
12516;10.6.56.34;40864;253;248;0
12517;10.6.56.34;40868;251;248;0
12518;10.6.56.1;1883;;;0
12519;10.6.56.1;1883;;;0
12520;10.6.56.34;40870;254;248;0
12521;10.6.56.1;1883;;;0
12522;10.6.56.1;1883;;;0
12523;10.6.56.34;40866;;;0
12524;10.6.56.34;40868;;;0
12525;10.6.56.34;40864;;;0
12526;10.6.56.34;40870;;;0
12527;10.6.56.36;123;;;0
12528;10.6.56.1;123;;;0
12529;10.6.56.41;123;;;0
12530;10.6.56.1;123;;;0
12531;10.6.56.50;44534;234;249;0
12532;10.6.56.41;49182;131;249;0
12533;10.6.56.50;44538;232;249;0
12534;10.6.56.41;49188;134;249;0
12535;10.6.56.50;44536;233;249;0
12536;10.6.56.41;49186;132;249;0
12537;10.6.56.1;1883;;;0
12538;10.6.56.50;44540;231;249;0
12539;10.6.56.41;49184;133;249;0
12540;10.6.56.1;1883;;;0
12541;10.6.56.41;49182;;;0
12542;10.6.56.1;1883;;;0
12543;10.6.56.1;1883;;;0
12544;10.6.56.41;49188;;;0
12545;10.6.56.1;1883;;;0
12546;10.6.56.50;44534;;;0
12547;10.6.56.1;1883;;;0
12548;10.6.56.41;49184;;;0
12549;10.6.56.50;44538;;;0
12550;10.6.56.36;47642;154;249;0
12551;10.6.56.41;49186;;;0
12552;10.6.56.1;1883;;;0
12553;10.6.56.1;1883;;;0
12554;10.6.56.50;44536;;;0
12555;10.6.56.36;47638;151;249;0
12556;10.6.56.1;1883;;;0
12557;10.6.56.50;44540;;;0
12558;10.6.56.1;1883;;;0
12559;10.6.56.36;47642;;;0
12560;10.6.56.36;47638;;;0
12561;10.6.56.36;47640;153;249;0
12562;10.6.56.36;47644;152;249;0
12563;10.6.56.1;1883;;;0
12564;10.6.56.1;1883;;;0
12565;10.6.56.36;47640;;;0
12566;10.6.56.36;47644;;;0
12567;10.6.56.34;40868;251;249;0
12568;10.6.56.34;40870;254;249;0
12569;10.6.56.34;40866;252;249;0
12570;10.6.56.34;40864;253;249;0
12571;10.6.56.1;1883;;;0
12572;10.6.56.1;1883;;;0
12573;10.6.56.1;1883;;;0
12574;10.6.56.1;1883;;;0
12575;10.6.56.34;40868;;;0
12576;10.6.56.34;40866;;;0
12577;10.6.56.34;40870;;;0
12578;10.6.56.34;40864;;;0
12579;10.6.56.50;123;;;0
12580;10.6.56.1;123;;;0
12581;10.6.56.41;49184;133;250;0
12582;10.6.56.41;49186;132;250;0
12583;10.6.56.50;44536;233;250;0
12584;10.6.56.1;1883;;;0
12585;10.6.56.41;49182;131;250;0
12586;10.6.56.1;1883;;;0
12587;10.6.56.1;1883;;;0
12588;10.6.56.41;49188;134;250;0
12589;10.6.56.1;1883;;;0
12590;10.6.56.1;1883;;;0
12591;10.6.56.50;44540;231;250;0
12592;10.6.56.36;47638;151;250;0
12593;10.6.56.36;47642;154;250;0
12594;10.6.56.41;49188;;;0
12595;10.6.56.50;44536;;;0
12596;10.6.56.41;49182;;;0
12597;10.6.56.41;49186;;;0
12598;10.6.56.50;44534;234;250;0
12599;10.6.56.50;44538;232;250;0
12600;10.6.56.41;49184;;;0
12601;10.6.56.1;1883;;;0
12602;10.6.56.1;1883;;;0
12603;10.6.56.1;1883;;;0
12604;10.6.56.1;1883;;;0
12605;10.6.56.50;44538;;;0
12606;10.6.56.1;1883;;;0
12607;10.6.56.50;44534;;;0
12608;10.6.56.36;47644;152;250;0
12609;10.6.56.36;47640;153;250;0
12610;10.6.56.50;44540;;;0
12611;10.6.56.36;47638;;;0
12612;10.6.56.1;1883;;;0
12613;10.6.56.36;47642;;;0
12614;10.6.56.1;1883;;;0
12615;10.6.56.36;47644;;;0
12616;10.6.56.36;47640;;;0
12617;10.6.56.34;40868;251;250;0
12618;10.6.56.34;40870;254;250;0
12619;10.6.56.1;1883;;;0
12620;10.6.56.34;40866;252;250;0
12621;10.6.56.34;40868;;;0
12622;10.6.56.34;40864;253;250;0
12623;10.6.56.1;1883;;;0
12624;10.6.56.1;1883;;;0
12625;10.6.56.1;1883;;;0
12626;10.6.56.34;40864;;;0
12627;10.6.56.34;40866;;;0
12628;10.6.56.34;40870;;;0
12629;10.6.56.41;49186;132;251;0
12630;10.6.56.50;44540;231;251;0
12631;10.6.56.1;1883;;;0
12632;10.6.56.1;1883;;;0
12633;10.6.56.41;49182;131;251;0
12634;10.6.56.41;49186;;;0
12635;10.6.56.50;44540;;;0
12636;10.6.56.41;49188;134;251;0
12637;10.6.56.1;1883;;;0
12638;10.6.56.1;1883;;;0
12639;10.6.56.50;44534;234;251;0
12640;10.6.56.50;44536;233;251;0
12641;10.6.56.1;1883;;;0
12642;10.6.56.1;1883;;;0
12643;10.6.56.41;49182;;;0
12644;10.6.56.41;49188;;;0
12645;10.6.56.50;44538;232;251;0
12646;10.6.56.41;49184;133;251;0
12647;10.6.56.50;44534;;;0
12648;10.6.56.50;44536;;;0
12649;10.6.56.36;47638;151;251;0
12650;10.6.56.1;1883;;;0
12651;10.6.56.1;1883;;;0
12652;10.6.56.36;47640;153;251;0
12653;10.6.56.50;44538;;;0
12654;10.6.56.1;1883;;;0
12655;10.6.56.1;1883;;;0
12656;10.6.56.41;49184;;;0
12657;10.6.56.36;47638;;;0
12658;10.6.56.36;47644;152;251;0
12659;10.6.56.36;47640;;;0
12660;10.6.56.1;1883;;;0
12661;10.6.56.36;47644;;;0
12662;10.6.56.36;47642;154;251;0
12663;10.6.56.1;1883;;;0
12664;10.6.56.36;47642;;;0
12665;10.6.56.34;40868;251;251;0
12666;10.6.56.34;40866;252;251;0
12667;10.6.56.34;40870;254;251;0
12668;10.6.56.1;1883;;;0
12669;10.6.56.1;1883;;;0
12670;10.6.56.1;1883;;;0
12671;10.6.56.34;40866;;;0
12672;10.6.56.34;40868;;;0
12673;10.6.56.34;40870;;;0
12674;10.6.56.34;40864;253;251;0
12675;10.6.56.1;1883;;;0
12676;10.6.56.34;40864;;;0
12677;10.6.56.50;44540;231;252;0
12678;10.6.56.41;49188;134;252;0
12679;10.6.56.41;49186;132;252;0
12680;10.6.56.50;44538;232;252;0
12681;10.6.56.50;44534;234;252;0
12682;10.6.56.41;49182;131;252;0
12683;10.6.56.41;49184;133;252;0
12684;10.6.56.50;44536;233;252;0
12685;10.6.56.1;1883;;;0
12686;10.6.56.1;1883;;;0
12687;10.6.56.41;49188;;;0
12688;10.6.56.1;1883;;;0
12689;10.6.56.1;1883;;;0
12690;10.6.56.50;44540;;;0
12691;10.6.56.41;49182;;;0
12692;10.6.56.1;1883;;;0
12693;10.6.56.36;47644;152;252;0
12694;10.6.56.36;47640;153;252;0
12695;10.6.56.1;1883;;;0
12696;10.6.56.41;49184;;;0
12697;10.6.56.1;1883;;;0
12698;10.6.56.50;44534;;;0
12699;10.6.56.50;44536;;;0
12700;10.6.56.1;1883;;;0
12701;10.6.56.1;1883;;;0
12702;10.6.56.1;1883;;;0
12703;10.6.56.41;49186;;;0
12704;10.6.56.36;47638;151;252;0
12705;10.6.56.50;44538;;;0
12706;10.6.56.36;47640;;;0
12707;10.6.56.36;47644;;;0
12708;10.6.56.36;47642;154;252;0
12709;10.6.56.1;1883;;;0
12710;10.6.56.1;1883;;;0
12711;10.6.56.36;47638;;;0
12712;10.6.56.36;47642;;;0
12713;10.6.56.34;40866;252;252;0
12714;10.6.56.34;40870;254;252;0
12715;10.6.56.34;40864;253;252;0
12716;10.6.56.34;40868;251;252;0
12717;10.6.56.1;1883;;;0
12718;10.6.56.1;1883;;;0
12719;10.6.56.1;1883;;;0
12720;10.6.56.34;40866;;;0
12721;10.6.56.34;40870;;;0
12722;10.6.56.34;40864;;;0
12723;10.6.56.1;1883;;;0
12724;10.6.56.34;40868;;;0
12725;10.6.56.36;123;;;0
12726;10.6.56.1;123;;;0
12727;10.6.56.41;123;;;0
12728;10.6.56.1;123;;;0
12729;10.6.56.50;123;;;0
12730;10.6.56.1;123;;;0
12731;10.6.56.41;49188;134;253;0
12732;10.6.56.1;1883;;;0
12733;10.6.56.41;49186;132;253;0
12734;10.6.56.41;49188;;;0
12735;10.6.56.50;44540;231;253;0
12736;10.6.56.1;1883;;;0
12737;10.6.56.1;1883;;;0
12738;10.6.56.41;49186;;;0
12739;10.6.56.50;44540;;;0
12740;10.6.56.50;44538;232;253;0
12741;10.6.56.41;49184;133;253;0
12742;10.6.56.41;49182;131;253;0
12743;10.6.56.1;1883;;;0
12744;10.6.56.1;1883;;;0
12745;10.6.56.50;44536;233;253;0
12746;10.6.56.41;49182;;;0
12747;10.6.56.1;1883;;;0
12748;10.6.56.41;49184;;;0
12749;10.6.56.1;1883;;;0
12750;10.6.56.50;44538;;;0
12751;10.6.56.50;44536;;;0
12752;10.6.56.50;44534;234;253;0
12753;10.6.56.1;1883;;;0
12754;10.6.56.50;44534;;;0
12755;10.6.56.36;47640;153;253;0
12756;10.6.56.36;47638;151;253;0
12757;10.6.56.1;1883;;;0
12758;10.6.56.1;1883;;;0
12759;10.6.56.36;47640;;;0
12760;10.6.56.36;47638;;;0
12761;10.6.56.36;47644;152;253;0
12762;10.6.56.1;1883;;;0
12763;10.6.56.36;47644;;;0
12764;10.6.56.36;47642;154;253;0
12765;10.6.56.1;1883;;;0
12766;10.6.56.36;47642;;;0
12767;10.6.56.34;40870;254;253;0
12768;10.6.56.1;1883;;;0
12769;10.6.56.34;40870;;;0
12770;10.6.56.34;40864;253;253;0
12771;10.6.56.34;40868;251;253;0
12772;10.6.56.1;1883;;;0
12773;10.6.56.1;1883;;;0
12774;10.6.56.34;40864;;;0
12775;10.6.56.34;40866;252;253;0
12776;10.6.56.34;40868;;;0
12777;10.6.56.1;1883;;;0
12778;10.6.56.34;40866;;;0
12779;10.6.56.41;49188;134;254;0
12780;10.6.56.41;49186;132;254;0
12781;10.6.56.41;49184;133;254;0
12782;10.6.56.41;49182;131;254;0
12783;10.6.56.1;1883;;;0
12784;10.6.56.1;1883;;;0
12785;10.6.56.1;1883;;;0
12786;10.6.56.1;1883;;;0
12787;10.6.56.41;49188;;;0
12788;10.6.56.41;49186;;;0
12789;10.6.56.41;49182;;;0
12790;10.6.56.41;49184;;;0
12791;10.6.56.50;44536;233;254;0
12792;10.6.56.50;44538;232;254;0
12793;10.6.56.1;1883;;;0
12794;10.6.56.1;1883;;;0
12795;10.6.56.50;44536;;;0
12796;10.6.56.50;44538;;;0
12797;10.6.56.50;44534;234;254;0
12798;10.6.56.1;1883;;;0
12799;10.6.56.50;44534;;;0
12800;10.6.56.50;44540;231;254;0
12801;10.6.56.1;1883;;;0
12802;10.6.56.50;44540;;;0
12803;10.6.56.36;47638;151;254;0
12804;10.6.56.1;1883;;;0
12805;10.6.56.36;47640;153;254;0
12806;10.6.56.36;47644;152;254;0
12807;10.6.56.1;1883;;;0
12808;10.6.56.36;47638;;;0
12809;10.6.56.36;47640;;;0
12810;10.6.56.1;1883;;;0
12811;10.6.56.36;47644;;;0
12812;10.6.56.36;47642;154;254;0
12813;10.6.56.1;1883;;;0
12814;10.6.56.36;47642;;;0
12815;10.6.56.34;40870;254;254;0
12816;10.6.56.1;1883;;;0
12817;10.6.56.34;40870;;;0
12818;10.6.56.34;40864;253;254;0
12819;10.6.56.34;40868;251;254;0
12820;10.6.56.1;1883;;;0
12821;10.6.56.1;1883;;;0
12822;10.6.56.34;40864;;;0
12823;10.6.56.34;40868;;;0
12824;10.6.56.34;40866;252;254;0
12825;10.6.56.1;1883;;;0
12826;10.6.56.34;40866;;;0
12827;10.6.56.41;49184;133;255;0
12828;10.6.56.41;49182;131;255;0
12829;10.6.56.41;49188;134;255;0
12830;10.6.56.1;1883;;;0
12831;10.6.56.41;49186;132;255;0
12832;10.6.56.1;1883;;;0
12833;10.6.56.41;49182;;;0
12834;10.6.56.41;49184;;;0
12835;10.6.56.1;1883;;;0
12836;10.6.56.1;1883;;;0
12837;10.6.56.41;49186;;;0
12838;10.6.56.41;49188;;;0
12839;10.6.56.50;44538;232;255;0
12840;10.6.56.50;44536;233;255;0
12841;10.6.56.1;1883;;;0
12842;10.6.56.1;1883;;;0
12843;10.6.56.50;44536;;;0
12844;10.6.56.50;44538;;;0
12845;10.6.56.50;44534;234;255;0
12846;10.6.56.1;1883;;;0
12847;10.6.56.50;44534;;;0
12848;10.6.56.50;44540;231;255;0
12849;10.6.56.1;1883;;;0
12850;10.6.56.50;44540;;;0
12851;10.6.56.36;47638;151;255;0
12852;10.6.56.36;47640;153;255;0
12853;10.6.56.1;1883;;;0
12854;10.6.56.1;1883;;;0
12855;10.6.56.36;47644;152;255;0
12856;10.6.56.36;47638;;;0
12857;10.6.56.36;47640;;;0
12858;10.6.56.1;1883;;;0
12859;10.6.56.36;47644;;;0
12860;10.6.56.36;47642;154;255;0
12861;10.6.56.1;1883;;;0
12862;10.6.56.36;47642;;;0
12863;10.6.56.34;40864;253;255;0
12864;10.6.56.34;40868;251;255;0
12865;10.6.56.1;1883;;;0
12866;10.6.56.1;1883;;;0
12867;10.6.56.34;40870;254;255;0
12868;10.6.56.1;1883;;;0
12869;10.6.56.34;40866;252;255;0
12870;10.6.56.34;40868;;;0
12871;10.6.56.1;1883;;;0
12872;10.6.56.34;40864;;;0
12873;10.6.56.34;40870;;;0
12874;10.6.56.34;40866;;;0
12875;10.6.56.36;123;;;0
12876;10.6.56.1;123;;;0
12877;10.6.56.41;123;;;0
12878;10.6.56.1;123;;;0
12879;10.6.56.41;49188;134;256;0
12880;10.6.56.41;49184;133;256;0
12881;10.6.56.1;1883;;;0
12882;10.6.56.1;1883;;;0
12883;10.6.56.41;49186;132;256;0
12884;10.6.56.50;44534;234;256;0
12885;10.6.56.41;49188;;;0
12886;10.6.56.1;1883;;;0
12887;10.6.56.41;49184;;;0
12888;10.6.56.1;1883;;;0
12889;10.6.56.41;49186;;;0
12890;10.6.56.41;49182;131;256;0
12891;10.6.56.50;44540;231;256;0
12892;10.6.56.50;44534;;;0
12893;10.6.56.1;1883;;;0
12894;10.6.56.50;44538;232;256;0
12895;10.6.56.1;1883;;;0
12896;10.6.56.1;1883;;;0
12897;10.6.56.50;44540;;;0
12898;10.6.56.50;44538;;;0
12899;10.6.56.50;44536;233;256;0
12900;10.6.56.41;49182;;;0
12901;10.6.56.36;47644;152;256;0
12902;10.6.56.36;47638;151;256;0
12903;10.6.56.1;1883;;;0
12904;10.6.56.1;1883;;;0
12905;10.6.56.1;1883;;;0
12906;10.6.56.50;44536;;;0
12907;10.6.56.36;47638;;;0
12908;10.6.56.36;47642;154;256;0
12909;10.6.56.36;47644;;;0
12910;10.6.56.1;1883;;;0
12911;10.6.56.36;47642;;;0
12912;10.6.56.36;47640;153;256;0
12913;10.6.56.1;1883;;;0
12914;10.6.56.36;47640;;;0
12915;10.6.56.34;40864;253;256;0
12916;10.6.56.34;40870;254;256;0
12917;10.6.56.34;40866;252;256;0
12918;10.6.56.1;1883;;;0
12919;10.6.56.1;1883;;;0
12920;10.6.56.34;40864;;;0
12921;10.6.56.1;1883;;;0
12922;10.6.56.34;40866;;;0
12923;10.6.56.34;40870;;;0
12924;10.6.56.34;40868;251;256;0
12925;10.6.56.1;1883;;;0
12926;10.6.56.34;40868;;;0
12927;10.6.56.50;123;;;0
12928;10.6.56.1;123;;;0
12929;10.6.56.41;49184;133;257;0
12930;10.6.56.41;49182;131;257;0
12931;10.6.56.1;1883;;;0
12932;10.6.56.41;49188;134;257;0
12933;10.6.56.1;1883;;;0
12934;10.6.56.1;1883;;;0
12935;10.6.56.50;44538;232;257;0
12936;10.6.56.41;49186;132;257;0
12937;10.6.56.50;44540;231;257;0
12938;10.6.56.1;1883;;;0
12939;10.6.56.1;1883;;;0
12940;10.6.56.1;1883;;;0
12941;10.6.56.41;49182;;;0
12942;10.6.56.41;49184;;;0
12943;10.6.56.50;44538;;;0
12944;10.6.56.41;49188;;;0
12945;10.6.56.41;49186;;;0
12946;10.6.56.50;44540;;;0
12947;10.6.56.50;44534;234;257;0
12948;10.6.56.50;44536;233;257;0
12949;10.6.56.1;1883;;;0
12950;10.6.56.1;1883;;;0
12951;10.6.56.50;44534;;;0
12952;10.6.56.36;47642;154;257;0
12953;10.6.56.36;47644;152;257;0
12954;10.6.56.1;1883;;;0
12955;10.6.56.50;44536;;;0
12956;10.6.56.1;1883;;;0
12957;10.6.56.36;47638;151;257;0
12958;10.6.56.36;47642;;;0
12959;10.6.56.36;47644;;;0
12960;10.6.56.1;1883;;;0
12961;10.6.56.36;47638;;;0
12962;10.6.56.36;47640;153;257;0
12963;10.6.56.1;1883;;;0
12964;10.6.56.36;47640;;;0
12965;10.6.56.34;40868;251;257;0
12966;10.6.56.34;40870;254;257;0
12967;10.6.56.34;40866;252;257;0
12968;10.6.56.34;40864;253;257;0
12969;10.6.56.1;1883;;;0
12970;10.6.56.1;1883;;;0
12971;10.6.56.1;1883;;;0
12972;10.6.56.1;1883;;;0
12973;10.6.56.34;40868;;;0
12974;10.6.56.34;40866;;;0
12975;10.6.56.34;40870;;;0
12976;10.6.56.34;40864;;;0
12977;10.6.56.41;49182;131;258;0
12978;10.6.56.41;49184;133;258;0
12979;10.6.56.41;49188;134;258;0
12980;10.6.56.41;49186;132;258;0
12981;10.6.56.50;44538;232;258;0
12982;10.6.56.1;1883;;;0
12983;10.6.56.1;1883;;;0
12984;10.6.56.50;44534;234;258;0
12985;10.6.56.50;44536;233;258;0
12986;10.6.56.1;1883;;;0
12987;10.6.56.41;49182;;;0
12988;10.6.56.41;49184;;;0
12989;10.6.56.1;1883;;;0
12990;10.6.56.41;49186;;;0
12991;10.6.56.1;1883;;;0
12992;10.6.56.41;49188;;;0
12993;10.6.56.50;44540;231;258;0
12994;10.6.56.1;1883;;;0
12995;10.6.56.50;44538;;;0
12996;10.6.56.1;1883;;;0
12997;10.6.56.36;47642;154;258;0
12998;10.6.56.50;44534;;;0
12999;10.6.56.1;1883;;;0
13000;10.6.56.50;44536;;;0
13001;10.6.56.50;44540;;;0
13002;10.6.56.1;1883;;;0
13003;10.6.56.36;47642;;;0
13004;10.6.56.36;47640;153;258;0
13005;10.6.56.36;47638;151;258;0
13006;10.6.56.1;1883;;;0
13007;10.6.56.1;1883;;;0
13008;10.6.56.36;47638;;;0
13009;10.6.56.36;47640;;;0
13010;10.6.56.36;47644;152;258;0
13011;10.6.56.1;1883;;;0
13012;10.6.56.36;47644;;;0
13013;10.6.56.34;40866;252;258;0
13014;10.6.56.34;40868;251;258;0
13015;10.6.56.34;40864;253;258;0
13016;10.6.56.1;1883;;;0
13017;10.6.56.34;40870;254;258;0
13018;10.6.56.1;1883;;;0
13019;10.6.56.1;1883;;;0
13020;10.6.56.34;40864;;;0
13021;10.6.56.1;1883;;;0
13022;10.6.56.34;40866;;;0
13023;10.6.56.34;40868;;;0
13024;10.6.56.34;40870;;;0
13025;10.6.56.41;49182;131;259;0
13026;10.6.56.50;44536;233;259;0
13027;10.6.56.41;49186;132;259;0
13028;10.6.56.41;49188;134;259;0
13029;10.6.56.50;44540;231;259;0
13030;10.6.56.1;1883;;;0
13031;10.6.56.50;44538;232;259;0
13032;10.6.56.1;1883;;;0
13033;10.6.56.41;49184;133;259;0
13034;10.6.56.41;49182;;;0
13035;10.6.56.41;49186;;;0
13036;10.6.56.1;1883;;;0
13037;10.6.56.1;1883;;;0
13038;10.6.56.41;49188;;;0
13039;10.6.56.50;44534;234;259;0
13040;10.6.56.1;1883;;;0
13041;10.6.56.50;44536;;;0
13042;10.6.56.41;49184;;;0
13043;10.6.56.1;1883;;;0
13044;10.6.56.1;1883;;;0
13045;10.6.56.50;44534;;;0
13046;10.6.56.1;1883;;;0
13047;10.6.56.50;44538;;;0
13048;10.6.56.50;44540;;;0
13049;10.6.56.36;47640;153;259;0
13050;10.6.56.1;1883;;;0
13051;10.6.56.36;47642;154;259;0
13052;10.6.56.36;47640;;;0
13053;10.6.56.1;1883;;;0
13054;10.6.56.36;47642;;;0
13055;10.6.56.36;47644;152;259;0
13056;10.6.56.1;1883;;;0
13057;10.6.56.36;47644;;;0
13058;10.6.56.36;47638;151;259;0
13059;10.6.56.1;1883;;;0
13060;10.6.56.36;47638;;;0
13061;10.6.56.34;40864;253;259;0
13062;10.6.56.1;1883;;;0
13063;10.6.56.34;40868;251;259;0
13064;10.6.56.1;1883;;;0
13065;10.6.56.34;40864;;;0
13066;10.6.56.34;40870;254;259;0
13067;10.6.56.34;40868;;;0
13068;10.6.56.1;1883;;;0
13069;10.6.56.34;40866;252;259;0
13070;10.6.56.34;40870;;;0
13071;10.6.56.1;1883;;;0
13072;10.6.56.34;40866;;;0
13073;10.6.56.36;123;;;0
13074;10.6.56.1;123;;;0
13075;10.6.56.41;123;;;0
13076;10.6.56.1;123;;;0
13077;10.6.56.50;123;;;0
13078;10.6.56.1;123;;;0
13079;10.6.56.41;49182;131;260;0
13080;10.6.56.41;49188;134;260;0
13081;10.6.56.50;44536;233;260;0
13082;10.6.56.41;49186;132;260;0
13083;10.6.56.1;1883;;;0
13084;10.6.56.50;44534;234;260;0
13085;10.6.56.1;1883;;;0
13086;10.6.56.41;49182;;;0
13087;10.6.56.41;49188;;;0
13088;10.6.56.50;44538;232;260;0
13089;10.6.56.1;1883;;;0
